date,pneumonia symptoms_unscaled,pneumonia symptoms_monthly,isPartial,scale,pneumonia symptoms
2013-12-05,63,59.0,,0.59,37.169999999999995
2013-12-06,52,59.0,,0.59,30.68
2013-12-07,59,59.0,,0.59,34.809999999999995
2013-12-08,68,59.0,,0.59,40.12
2013-12-09,54,59.0,,0.59,31.86
2013-12-10,55,59.0,,0.59,32.449999999999996
2013-12-11,50,59.0,,0.59,29.5
2013-12-12,48,59.0,,0.59,28.32
2013-12-13,58,59.0,,0.59,34.22
2013-12-14,63,59.0,,0.59,37.169999999999995
2013-12-15,63,59.0,,0.59,37.169999999999995
2013-12-16,73,59.0,,0.59,43.07
2013-12-17,53,59.0,,0.59,31.27
2013-12-18,68,59.0,,0.59,40.12
2013-12-19,61,59.0,,0.59,35.989999999999995
2013-12-20,49,59.0,,0.59,28.91
2013-12-21,55,59.0,,0.59,32.449999999999996
2013-12-22,57,59.0,,0.59,33.629999999999995
2013-12-23,69,59.0,,0.59,40.71
2013-12-24,88,59.0,,0.59,51.919999999999995
2013-12-25,58,59.0,,0.59,34.22
2013-12-26,97,59.0,,0.59,57.23
2013-12-27,92,59.0,,0.59,54.279999999999994
2013-12-28,100,59.0,,0.59,59.0
2013-12-29,98,59.0,,0.59,57.82
2013-12-30,100,59.0,,0.59,59.0
2013-12-31,91,59.0,,0.59,53.69
2014-01-01,75,65.0,False,0.65,48.75
2014-01-02,90,65.0,,0.65,58.5
2014-01-03,76,65.0,,0.65,49.4
2014-01-04,89,65.0,,0.65,57.85
2014-01-05,100,65.0,,0.65,65.0
2014-01-06,90,65.0,,0.65,58.5
2014-01-07,79,65.0,,0.65,51.35
2014-01-08,87,65.0,,0.65,56.550000000000004
2014-01-09,97,65.0,,0.65,63.050000000000004
2014-01-10,77,65.0,,0.65,50.050000000000004
2014-01-11,87,65.0,,0.65,56.550000000000004
2014-01-12,75,65.0,,0.65,48.75
2014-01-13,85,65.0,,0.65,55.25
2014-01-14,78,65.0,,0.65,50.7
2014-01-15,69,65.0,,0.65,44.85
2014-01-16,64,65.0,,0.65,41.6
2014-01-17,68,65.0,,0.65,44.2
2014-01-18,57,65.0,,0.65,37.050000000000004
2014-01-19,72,65.0,,0.65,46.800000000000004
2014-01-20,67,65.0,,0.65,43.550000000000004
2014-01-21,60,65.0,,0.65,39.0
2014-01-22,53,65.0,,0.65,34.45
2014-01-23,52,65.0,,0.65,33.800000000000004
2014-01-24,44,65.0,,0.65,28.6
2014-01-25,62,65.0,,0.65,40.300000000000004
2014-01-26,55,65.0,,0.65,35.75
2014-01-27,55,65.0,,0.65,35.75
2014-01-28,56,65.0,,0.65,36.4
2014-01-29,68,65.0,,0.65,44.2
2014-01-30,59,65.0,,0.65,38.35
2014-01-31,55,65.0,,0.65,35.75
2014-02-01,79,50.0,False,0.5,39.5
2014-02-02,64,50.0,,0.5,32.0
2014-02-03,81,50.0,,0.5,40.5
2014-02-04,86,50.0,,0.5,43.0
2014-02-05,87,50.0,,0.5,43.5
2014-02-06,77,50.0,,0.5,38.5
2014-02-07,70,50.0,,0.5,35.0
2014-02-08,83,50.0,,0.5,41.5
2014-02-09,100,50.0,,0.5,50.0
2014-02-10,75,50.0,,0.5,37.5
2014-02-11,83,50.0,,0.5,41.5
2014-02-12,79,50.0,,0.5,39.5
2014-02-13,60,50.0,,0.5,30.0
2014-02-14,66,50.0,,0.5,33.0
2014-02-15,73,50.0,,0.5,36.5
2014-02-16,68,50.0,,0.5,34.0
2014-02-17,99,50.0,,0.5,49.5
2014-02-18,87,50.0,,0.5,43.5
2014-02-19,63,50.0,,0.5,31.5
2014-02-20,77,50.0,,0.5,38.5
2014-02-21,78,50.0,,0.5,39.0
2014-02-22,79,50.0,,0.5,39.5
2014-02-23,99,50.0,,0.5,49.5
2014-02-24,90,50.0,,0.5,45.0
2014-02-25,54,50.0,,0.5,27.0
2014-02-26,76,50.0,,0.5,38.0
2014-02-27,82,50.0,,0.5,41.0
2014-02-28,70,50.0,,0.5,35.0
2014-03-01,76,45.0,False,0.45,34.2
2014-03-02,99,45.0,,0.45,44.550000000000004
2014-03-03,70,45.0,,0.45,31.5
2014-03-04,85,45.0,,0.45,38.25
2014-03-05,74,45.0,,0.45,33.300000000000004
2014-03-06,88,45.0,,0.45,39.6
2014-03-07,76,45.0,,0.45,34.2
2014-03-08,66,45.0,,0.45,29.7
2014-03-09,94,45.0,,0.45,42.300000000000004
2014-03-10,87,45.0,,0.45,39.15
2014-03-11,90,45.0,,0.45,40.5
2014-03-12,81,45.0,,0.45,36.45
2014-03-13,76,45.0,,0.45,34.2
2014-03-14,63,45.0,,0.45,28.35
2014-03-15,72,45.0,,0.45,32.4
2014-03-16,86,45.0,,0.45,38.7
2014-03-17,89,45.0,,0.45,40.050000000000004
2014-03-18,84,45.0,,0.45,37.800000000000004
2014-03-19,85,45.0,,0.45,38.25
2014-03-20,72,45.0,,0.45,32.4
2014-03-21,76,45.0,,0.45,34.2
2014-03-22,56,45.0,,0.45,25.2
2014-03-23,66,45.0,,0.45,29.7
2014-03-24,95,45.0,,0.45,42.75
2014-03-25,65,45.0,,0.45,29.25
2014-03-26,100,45.0,,0.45,45.0
2014-03-27,54,45.0,,0.45,24.3
2014-03-28,78,45.0,,0.45,35.1
2014-03-29,84,45.0,,0.45,37.800000000000004
2014-03-30,90,45.0,,0.45,40.5
2014-03-31,83,45.0,,0.45,37.35
2014-04-01,79,39.0,False,0.39,30.810000000000002
2014-04-02,81,39.0,,0.39,31.59
2014-04-03,100,39.0,,0.39,39.0
2014-04-04,67,39.0,,0.39,26.130000000000003
2014-04-05,83,39.0,,0.39,32.370000000000005
2014-04-06,76,39.0,,0.39,29.64
2014-04-07,75,39.0,,0.39,29.25
2014-04-08,71,39.0,,0.39,27.69
2014-04-09,80,39.0,,0.39,31.200000000000003
2014-04-10,71,39.0,,0.39,27.69
2014-04-11,69,39.0,,0.39,26.91
2014-04-12,85,39.0,,0.39,33.15
2014-04-13,70,39.0,,0.39,27.3
2014-04-14,76,39.0,,0.39,29.64
2014-04-15,97,39.0,,0.39,37.83
2014-04-16,99,39.0,,0.39,38.61
2014-04-17,69,39.0,,0.39,26.91
2014-04-18,64,39.0,,0.39,24.96
2014-04-19,68,39.0,,0.39,26.52
2014-04-20,77,39.0,,0.39,30.03
2014-04-21,71,39.0,,0.39,27.69
2014-04-22,77,39.0,,0.39,30.03
2014-04-23,64,39.0,,0.39,24.96
2014-04-24,74,39.0,,0.39,28.86
2014-04-25,48,39.0,,0.39,18.72
2014-04-26,65,39.0,,0.39,25.35
2014-04-27,60,39.0,,0.39,23.400000000000002
2014-04-28,67,39.0,,0.39,26.130000000000003
2014-04-29,75,39.0,,0.39,29.25
2014-04-30,95,39.0,,0.39,37.050000000000004
2014-05-01,70,32.0,False,0.32,22.400000000000002
2014-05-02,76,32.0,,0.32,24.32
2014-05-03,80,32.0,,0.32,25.6
2014-05-04,92,32.0,,0.32,29.44
2014-05-05,62,32.0,,0.32,19.84
2014-05-06,83,32.0,,0.32,26.560000000000002
2014-05-07,54,32.0,,0.32,17.28
2014-05-08,78,32.0,,0.32,24.96
2014-05-09,64,32.0,,0.32,20.48
2014-05-10,70,32.0,,0.32,22.400000000000002
2014-05-11,72,32.0,,0.32,23.04
2014-05-12,75,32.0,,0.32,24.0
2014-05-13,73,32.0,,0.32,23.36
2014-05-14,55,32.0,,0.32,17.6
2014-05-15,51,32.0,,0.32,16.32
2014-05-16,61,32.0,,0.32,19.52
2014-05-17,76,32.0,,0.32,24.32
2014-05-18,100,32.0,,0.32,32.0
2014-05-19,71,32.0,,0.32,22.72
2014-05-20,65,32.0,,0.32,20.8
2014-05-21,67,32.0,,0.32,21.44
2014-05-22,60,32.0,,0.32,19.2
2014-05-23,38,32.0,,0.32,12.16
2014-05-24,59,32.0,,0.32,18.88
2014-05-25,74,32.0,,0.32,23.68
2014-05-26,86,32.0,,0.32,27.52
2014-05-27,72,32.0,,0.32,23.04
2014-05-28,64,32.0,,0.32,20.48
2014-05-29,61,32.0,,0.32,19.52
2014-05-30,57,32.0,,0.32,18.240000000000002
2014-05-31,53,32.0,,0.32,16.96
2014-06-01,67,21.0,False,0.21,14.07
2014-06-02,87,21.0,,0.21,18.27
2014-06-03,82,21.0,,0.21,17.22
2014-06-04,63,21.0,,0.21,13.229999999999999
2014-06-05,57,21.0,,0.21,11.969999999999999
2014-06-06,57,21.0,,0.21,11.969999999999999
2014-06-07,100,21.0,,0.21,21.0
2014-06-08,53,21.0,,0.21,11.129999999999999
2014-06-09,75,21.0,,0.21,15.75
2014-06-10,43,21.0,,0.21,9.03
2014-06-11,55,21.0,,0.21,11.549999999999999
2014-06-12,46,21.0,,0.21,9.66
2014-06-13,55,21.0,,0.21,11.549999999999999
2014-06-14,50,21.0,,0.21,10.5
2014-06-15,52,21.0,,0.21,10.92
2014-06-16,63,21.0,,0.21,13.229999999999999
2014-06-17,43,21.0,,0.21,9.03
2014-06-18,55,21.0,,0.21,11.549999999999999
2014-06-19,59,21.0,,0.21,12.389999999999999
2014-06-20,48,21.0,,0.21,10.08
2014-06-21,51,21.0,,0.21,10.709999999999999
2014-06-22,47,21.0,,0.21,9.87
2014-06-23,50,21.0,,0.21,10.5
2014-06-24,81,21.0,,0.21,17.009999999999998
2014-06-25,73,21.0,,0.21,15.33
2014-06-26,98,21.0,,0.21,20.58
2014-06-27,72,21.0,,0.21,15.12
2014-06-28,44,21.0,,0.21,9.24
2014-06-29,98,21.0,,0.21,20.58
2014-06-30,74,21.0,,0.21,15.54
2014-07-01,51,19.0,False,0.19,9.69
2014-07-02,100,19.0,,0.19,19.0
2014-07-03,69,19.0,,0.19,13.11
2014-07-04,66,19.0,,0.19,12.540000000000001
2014-07-05,30,19.0,,0.19,5.7
2014-07-06,99,19.0,,0.19,18.81
2014-07-07,73,19.0,,0.19,13.870000000000001
2014-07-08,69,19.0,,0.19,13.11
2014-07-09,53,19.0,,0.19,10.07
2014-07-10,74,19.0,,0.19,14.06
2014-07-11,81,19.0,,0.19,15.39
2014-07-12,56,19.0,,0.19,10.64
2014-07-13,83,19.0,,0.19,15.77
2014-07-14,82,19.0,,0.19,15.58
2014-07-15,63,19.0,,0.19,11.97
2014-07-16,73,19.0,,0.19,13.870000000000001
2014-07-17,93,19.0,,0.19,17.67
2014-07-18,74,19.0,,0.19,14.06
2014-07-19,61,19.0,,0.19,11.59
2014-07-20,63,19.0,,0.19,11.97
2014-07-21,63,19.0,,0.19,11.97
2014-07-22,56,19.0,,0.19,10.64
2014-07-23,52,19.0,,0.19,9.88
2014-07-24,58,19.0,,0.19,11.02
2014-07-25,59,19.0,,0.19,11.21
2014-07-26,57,19.0,,0.19,10.83
2014-07-27,48,19.0,,0.19,9.120000000000001
2014-07-28,48,19.0,,0.19,9.120000000000001
2014-07-29,59,19.0,,0.19,11.21
2014-07-30,69,19.0,,0.19,13.11
2014-07-31,62,19.0,,0.19,11.78
2014-08-01,27,23.0,False,0.23,6.21
2014-08-02,61,23.0,,0.23,14.030000000000001
2014-08-03,32,23.0,,0.23,7.36
2014-08-04,28,23.0,,0.23,6.44
2014-08-05,71,23.0,,0.23,16.330000000000002
2014-08-06,63,23.0,,0.23,14.49
2014-08-07,78,23.0,,0.23,17.94
2014-08-08,55,23.0,,0.23,12.65
2014-08-09,49,23.0,,0.23,11.270000000000001
2014-08-10,62,23.0,,0.23,14.26
2014-08-11,84,23.0,,0.23,19.32
2014-08-12,49,23.0,,0.23,11.270000000000001
2014-08-13,65,23.0,,0.23,14.950000000000001
2014-08-14,72,23.0,,0.23,16.560000000000002
2014-08-15,69,23.0,,0.23,15.870000000000001
2014-08-16,61,23.0,,0.23,14.030000000000001
2014-08-17,70,23.0,,0.23,16.1
2014-08-18,83,23.0,,0.23,19.09
2014-08-19,84,23.0,,0.23,19.32
2014-08-20,63,23.0,,0.23,14.49
2014-08-21,91,23.0,,0.23,20.93
2014-08-22,79,23.0,,0.23,18.17
2014-08-23,74,23.0,,0.23,17.02
2014-08-24,81,23.0,,0.23,18.630000000000003
2014-08-25,50,23.0,,0.23,11.5
2014-08-26,72,23.0,,0.23,16.560000000000002
2014-08-27,67,23.0,,0.23,15.41
2014-08-28,78,23.0,,0.23,17.94
2014-08-29,78,23.0,,0.23,17.94
2014-08-30,100,23.0,,0.23,23.0
2014-08-31,60,23.0,,0.23,13.8
2014-09-01,72,35.0,False,0.35,25.2
2014-09-02,63,35.0,,0.35,22.049999999999997
2014-09-03,72,35.0,,0.35,25.2
2014-09-04,54,35.0,,0.35,18.9
2014-09-05,72,35.0,,0.35,25.2
2014-09-06,64,35.0,,0.35,22.4
2014-09-07,72,35.0,,0.35,25.2
2014-09-08,63,35.0,,0.35,22.049999999999997
2014-09-09,82,35.0,,0.35,28.7
2014-09-10,61,35.0,,0.35,21.349999999999998
2014-09-11,64,35.0,,0.35,22.4
2014-09-12,66,35.0,,0.35,23.099999999999998
2014-09-13,49,35.0,,0.35,17.15
2014-09-14,68,35.0,,0.35,23.799999999999997
2014-09-15,81,35.0,,0.35,28.349999999999998
2014-09-16,90,35.0,,0.35,31.499999999999996
2014-09-17,66,35.0,,0.35,23.099999999999998
2014-09-18,74,35.0,,0.35,25.9
2014-09-19,76,35.0,,0.35,26.599999999999998
2014-09-20,63,35.0,,0.35,22.049999999999997
2014-09-21,81,35.0,,0.35,28.349999999999998
2014-09-22,83,35.0,,0.35,29.049999999999997
2014-09-23,67,35.0,,0.35,23.45
2014-09-24,100,35.0,,0.35,35.0
2014-09-25,72,35.0,,0.35,25.2
2014-09-26,64,35.0,,0.35,22.4
2014-09-27,82,35.0,,0.35,28.7
2014-09-28,69,35.0,,0.35,24.15
2014-09-29,82,35.0,,0.35,28.7
2014-09-30,74,35.0,,0.35,25.9
2014-10-01,61,41.0,False,0.41,25.009999999999998
2014-10-02,88,41.0,,0.41,36.08
2014-10-03,80,41.0,,0.41,32.8
2014-10-04,95,41.0,,0.41,38.949999999999996
2014-10-05,76,41.0,,0.41,31.159999999999997
2014-10-06,81,41.0,,0.41,33.21
2014-10-07,100,41.0,,0.41,41.0
2014-10-08,87,41.0,,0.41,35.669999999999995
2014-10-09,91,41.0,,0.41,37.309999999999995
2014-10-10,83,41.0,,0.41,34.03
2014-10-11,80,41.0,,0.41,32.8
2014-10-12,85,41.0,,0.41,34.85
2014-10-13,94,41.0,,0.41,38.54
2014-10-14,86,41.0,,0.41,35.26
2014-10-15,54,41.0,,0.41,22.139999999999997
2014-10-16,89,41.0,,0.41,36.489999999999995
2014-10-17,72,41.0,,0.41,29.52
2014-10-18,73,41.0,,0.41,29.93
2014-10-19,86,41.0,,0.41,35.26
2014-10-20,86,41.0,,0.41,35.26
2014-10-21,87,41.0,,0.41,35.669999999999995
2014-10-22,92,41.0,,0.41,37.72
2014-10-23,73,41.0,,0.41,29.93
2014-10-24,75,41.0,,0.41,30.749999999999996
2014-10-25,84,41.0,,0.41,34.44
2014-10-26,70,41.0,,0.41,28.7
2014-10-27,94,41.0,,0.41,38.54
2014-10-28,82,41.0,,0.41,33.62
2014-10-29,73,41.0,,0.41,29.93
2014-10-30,85,41.0,,0.41,34.85
2014-10-31,52,41.0,,0.41,21.32
2014-11-01,67,48.0,False,0.48,32.16
2014-11-02,83,48.0,,0.48,39.839999999999996
2014-11-03,84,48.0,,0.48,40.32
2014-11-04,96,48.0,,0.48,46.08
2014-11-05,57,48.0,,0.48,27.36
2014-11-06,72,48.0,,0.48,34.56
2014-11-07,75,48.0,,0.48,36.0
2014-11-08,87,48.0,,0.48,41.76
2014-11-09,87,48.0,,0.48,41.76
2014-11-10,98,48.0,,0.48,47.04
2014-11-11,99,48.0,,0.48,47.519999999999996
2014-11-12,73,48.0,,0.48,35.04
2014-11-13,79,48.0,,0.48,37.92
2014-11-14,57,48.0,,0.48,27.36
2014-11-15,81,48.0,,0.48,38.879999999999995
2014-11-16,90,48.0,,0.48,43.199999999999996
2014-11-17,100,48.0,,0.48,48.0
2014-11-18,89,48.0,,0.48,42.72
2014-11-19,88,48.0,,0.48,42.239999999999995
2014-11-20,91,48.0,,0.48,43.68
2014-11-21,73,48.0,,0.48,35.04
2014-11-22,68,48.0,,0.48,32.64
2014-11-23,92,48.0,,0.48,44.16
2014-11-24,94,48.0,,0.48,45.12
2014-11-25,76,48.0,,0.48,36.48
2014-11-26,84,48.0,,0.48,40.32
2014-11-27,64,48.0,,0.48,30.72
2014-11-28,81,48.0,,0.48,38.879999999999995
2014-11-29,93,48.0,,0.48,44.64
2014-11-30,98,48.0,,0.48,47.04
2014-12-01,54,64.0,False,0.64,34.56
2014-12-02,37,64.0,,0.64,23.68
2014-12-03,46,64.0,,0.64,29.44
2014-12-04,47,64.0,,0.64,30.080000000000002
2014-12-05,40,64.0,,0.64,25.6
2014-12-06,56,64.0,,0.64,35.84
2014-12-07,59,64.0,,0.64,37.76
2014-12-08,54,64.0,,0.64,34.56
2014-12-09,45,64.0,,0.64,28.8
2014-12-10,33,64.0,,0.64,21.12
2014-12-11,48,64.0,,0.64,30.72
2014-12-12,44,64.0,,0.64,28.16
2014-12-13,37,64.0,,0.64,23.68
2014-12-14,58,64.0,,0.64,37.12
2014-12-15,57,64.0,,0.64,36.480000000000004
2014-12-16,55,64.0,,0.64,35.2
2014-12-17,46,64.0,,0.64,29.44
2014-12-18,51,64.0,,0.64,32.64
2014-12-19,53,64.0,,0.64,33.92
2014-12-20,46,64.0,,0.64,29.44
2014-12-21,86,64.0,,0.64,55.04
2014-12-22,61,64.0,,0.64,39.04
2014-12-23,51,64.0,,0.64,32.64
2014-12-24,61,64.0,,0.64,39.04
2014-12-25,60,64.0,,0.64,38.4
2014-12-26,80,64.0,,0.64,51.2
2014-12-27,76,64.0,,0.64,48.64
2014-12-28,80,64.0,,0.64,51.2
2014-12-29,100,64.0,,0.64,64.0
2014-12-30,82,64.0,,0.64,52.480000000000004
2014-12-31,71,64.0,,0.64,45.44
2015-01-01,66,68.0,False,0.68,44.88
2015-01-02,76,68.0,,0.68,51.68000000000001
2015-01-03,77,68.0,,0.68,52.36000000000001
2015-01-04,100,68.0,,0.68,68.0
2015-01-05,82,68.0,,0.68,55.760000000000005
2015-01-06,93,68.0,,0.68,63.24
2015-01-07,82,68.0,,0.68,55.760000000000005
2015-01-08,73,68.0,,0.68,49.64
2015-01-09,86,68.0,,0.68,58.480000000000004
2015-01-10,72,68.0,,0.68,48.96
2015-01-11,76,68.0,,0.68,51.68000000000001
2015-01-12,56,68.0,,0.68,38.080000000000005
2015-01-13,61,68.0,,0.68,41.480000000000004
2015-01-14,74,68.0,,0.68,50.32
2015-01-15,76,68.0,,0.68,51.68000000000001
2015-01-16,60,68.0,,0.68,40.800000000000004
2015-01-17,68,68.0,,0.68,46.24
2015-01-18,79,68.0,,0.68,53.720000000000006
2015-01-19,66,68.0,,0.68,44.88
2015-01-20,74,68.0,,0.68,50.32
2015-01-21,71,68.0,,0.68,48.28
2015-01-22,75,68.0,,0.68,51.00000000000001
2015-01-23,72,68.0,,0.68,48.96
2015-01-24,62,68.0,,0.68,42.160000000000004
2015-01-25,60,68.0,,0.68,40.800000000000004
2015-01-26,79,68.0,,0.68,53.720000000000006
2015-01-27,73,68.0,,0.68,49.64
2015-01-28,65,68.0,,0.68,44.2
2015-01-29,71,68.0,,0.68,48.28
2015-01-30,56,68.0,,0.68,38.080000000000005
2015-01-31,60,68.0,,0.68,40.800000000000004
2015-02-01,80,56.0,False,0.56,44.800000000000004
2015-02-02,78,56.0,,0.56,43.68000000000001
2015-02-03,79,56.0,,0.56,44.24
2015-02-04,86,56.0,,0.56,48.160000000000004
2015-02-05,78,56.0,,0.56,43.68000000000001
2015-02-06,60,56.0,,0.56,33.6
2015-02-07,62,56.0,,0.56,34.720000000000006
2015-02-08,70,56.0,,0.56,39.2
2015-02-09,100,56.0,,0.56,56.00000000000001
2015-02-10,77,56.0,,0.56,43.120000000000005
2015-02-11,80,56.0,,0.56,44.800000000000004
2015-02-12,84,56.0,,0.56,47.040000000000006
2015-02-13,57,56.0,,0.56,31.92
2015-02-14,71,56.0,,0.56,39.760000000000005
2015-02-15,98,56.0,,0.56,54.88
2015-02-16,71,56.0,,0.56,39.760000000000005
2015-02-17,79,56.0,,0.56,44.24
2015-02-18,69,56.0,,0.56,38.64
2015-02-19,62,56.0,,0.56,34.720000000000006
2015-02-20,74,56.0,,0.56,41.440000000000005
2015-02-21,48,56.0,,0.56,26.880000000000003
2015-02-22,69,56.0,,0.56,38.64
2015-02-23,76,56.0,,0.56,42.56
2015-02-24,77,56.0,,0.56,43.120000000000005
2015-02-25,76,56.0,,0.56,42.56
2015-02-26,65,56.0,,0.56,36.400000000000006
2015-02-27,58,56.0,,0.56,32.480000000000004
2015-02-28,62,56.0,,0.56,34.720000000000006
2015-03-01,94,48.0,False,0.48,45.12
2015-03-02,87,48.0,,0.48,41.76
2015-03-03,88,48.0,,0.48,42.239999999999995
2015-03-04,55,48.0,,0.48,26.4
2015-03-05,68,48.0,,0.48,32.64
2015-03-06,57,48.0,,0.48,27.36
2015-03-07,55,48.0,,0.48,26.4
2015-03-08,77,48.0,,0.48,36.96
2015-03-09,91,48.0,,0.48,43.68
2015-03-10,91,48.0,,0.48,43.68
2015-03-11,66,48.0,,0.48,31.68
2015-03-12,72,48.0,,0.48,34.56
2015-03-13,71,48.0,,0.48,34.08
2015-03-14,56,48.0,,0.48,26.88
2015-03-15,71,48.0,,0.48,34.08
2015-03-16,77,48.0,,0.48,36.96
2015-03-17,80,48.0,,0.48,38.4
2015-03-18,65,48.0,,0.48,31.2
2015-03-19,56,48.0,,0.48,26.88
2015-03-20,59,48.0,,0.48,28.32
2015-03-21,63,48.0,,0.48,30.24
2015-03-22,85,48.0,,0.48,40.8
2015-03-23,74,48.0,,0.48,35.519999999999996
2015-03-24,79,48.0,,0.48,37.92
2015-03-25,100,48.0,,0.48,48.0
2015-03-26,59,48.0,,0.48,28.32
2015-03-27,74,48.0,,0.48,35.519999999999996
2015-03-28,54,48.0,,0.48,25.919999999999998
2015-03-29,64,48.0,,0.48,30.72
2015-03-30,73,48.0,,0.48,35.04
2015-03-31,55,48.0,,0.48,26.4
2015-04-01,76,38.0,False,0.38,28.88
2015-04-02,69,38.0,,0.38,26.22
2015-04-03,54,38.0,,0.38,20.52
2015-04-04,72,38.0,,0.38,27.36
2015-04-05,85,38.0,,0.38,32.3
2015-04-06,75,38.0,,0.38,28.5
2015-04-07,68,38.0,,0.38,25.84
2015-04-08,69,38.0,,0.38,26.22
2015-04-09,54,38.0,,0.38,20.52
2015-04-10,72,38.0,,0.38,27.36
2015-04-11,66,38.0,,0.38,25.080000000000002
2015-04-12,100,38.0,,0.38,38.0
2015-04-13,64,38.0,,0.38,24.32
2015-04-14,57,38.0,,0.38,21.66
2015-04-15,63,38.0,,0.38,23.94
2015-04-16,66,38.0,,0.38,25.080000000000002
2015-04-17,76,38.0,,0.38,28.88
2015-04-18,61,38.0,,0.38,23.18
2015-04-19,82,38.0,,0.38,31.16
2015-04-20,81,38.0,,0.38,30.78
2015-04-21,70,38.0,,0.38,26.6
2015-04-22,62,38.0,,0.38,23.56
2015-04-23,69,38.0,,0.38,26.22
2015-04-24,55,38.0,,0.38,20.9
2015-04-25,71,38.0,,0.38,26.98
2015-04-26,73,38.0,,0.38,27.740000000000002
2015-04-27,64,38.0,,0.38,24.32
2015-04-28,67,38.0,,0.38,25.46
2015-04-29,86,38.0,,0.38,32.68
2015-04-30,51,38.0,,0.38,19.38
2015-05-01,63,33.0,False,0.33,20.790000000000003
2015-05-02,81,33.0,,0.33,26.73
2015-05-03,81,33.0,,0.33,26.73
2015-05-04,87,33.0,,0.33,28.71
2015-05-05,95,33.0,,0.33,31.35
2015-05-06,87,33.0,,0.33,28.71
2015-05-07,69,33.0,,0.33,22.77
2015-05-08,61,33.0,,0.33,20.130000000000003
2015-05-09,53,33.0,,0.33,17.490000000000002
2015-05-10,82,33.0,,0.33,27.060000000000002
2015-05-11,100,33.0,,0.33,33.0
2015-05-12,81,33.0,,0.33,26.73
2015-05-13,48,33.0,,0.33,15.84
2015-05-14,72,33.0,,0.33,23.76
2015-05-15,64,33.0,,0.33,21.12
2015-05-16,74,33.0,,0.33,24.42
2015-05-17,99,33.0,,0.33,32.67
2015-05-18,67,33.0,,0.33,22.11
2015-05-19,87,33.0,,0.33,28.71
2015-05-20,76,33.0,,0.33,25.080000000000002
2015-05-21,69,33.0,,0.33,22.77
2015-05-22,70,33.0,,0.33,23.1
2015-05-23,53,33.0,,0.33,17.490000000000002
2015-05-24,71,33.0,,0.33,23.43
2015-05-25,83,33.0,,0.33,27.39
2015-05-26,53,33.0,,0.33,17.490000000000002
2015-05-27,78,33.0,,0.33,25.740000000000002
2015-05-28,58,33.0,,0.33,19.14
2015-05-29,60,33.0,,0.33,19.8
2015-05-30,71,33.0,,0.33,23.43
2015-05-31,70,33.0,,0.33,23.1
2015-06-01,61,25.0,False,0.25,15.25
2015-06-02,81,25.0,,0.25,20.25
2015-06-03,78,25.0,,0.25,19.5
2015-06-04,69,25.0,,0.25,17.25
2015-06-05,71,25.0,,0.25,17.75
2015-06-06,81,25.0,,0.25,20.25
2015-06-07,69,25.0,,0.25,17.25
2015-06-08,92,25.0,,0.25,23.0
2015-06-09,73,25.0,,0.25,18.25
2015-06-10,65,25.0,,0.25,16.25
2015-06-11,73,25.0,,0.25,18.25
2015-06-12,65,25.0,,0.25,16.25
2015-06-13,40,25.0,,0.25,10.0
2015-06-14,72,25.0,,0.25,18.0
2015-06-15,76,25.0,,0.25,19.0
2015-06-16,52,25.0,,0.25,13.0
2015-06-17,83,25.0,,0.25,20.75
2015-06-18,37,25.0,,0.25,9.25
2015-06-19,87,25.0,,0.25,21.75
2015-06-20,100,25.0,,0.25,25.0
2015-06-21,37,25.0,,0.25,9.25
2015-06-22,82,25.0,,0.25,20.5
2015-06-23,75,25.0,,0.25,18.75
2015-06-24,70,25.0,,0.25,17.5
2015-06-25,68,25.0,,0.25,17.0
2015-06-26,45,25.0,,0.25,11.25
2015-06-27,58,25.0,,0.25,14.5
2015-06-28,85,25.0,,0.25,21.25
2015-06-29,59,25.0,,0.25,14.75
2015-06-30,72,25.0,,0.25,18.0
2015-07-01,62,23.0,False,0.23,14.26
2015-07-02,99,23.0,,0.23,22.77
2015-07-03,84,23.0,,0.23,19.32
2015-07-04,84,23.0,,0.23,19.32
2015-07-05,67,23.0,,0.23,15.41
2015-07-06,83,23.0,,0.23,19.09
2015-07-07,61,23.0,,0.23,14.030000000000001
2015-07-08,84,23.0,,0.23,19.32
2015-07-09,74,23.0,,0.23,17.02
2015-07-10,57,23.0,,0.23,13.110000000000001
2015-07-11,67,23.0,,0.23,15.41
2015-07-12,58,23.0,,0.23,13.34
2015-07-13,61,23.0,,0.23,14.030000000000001
2015-07-14,59,23.0,,0.23,13.57
2015-07-15,68,23.0,,0.23,15.64
2015-07-16,52,23.0,,0.23,11.96
2015-07-17,72,23.0,,0.23,16.560000000000002
2015-07-18,59,23.0,,0.23,13.57
2015-07-19,87,23.0,,0.23,20.01
2015-07-20,86,23.0,,0.23,19.78
2015-07-21,80,23.0,,0.23,18.400000000000002
2015-07-22,75,23.0,,0.23,17.25
2015-07-23,46,23.0,,0.23,10.58
2015-07-24,50,23.0,,0.23,11.5
2015-07-25,77,23.0,,0.23,17.71
2015-07-26,100,23.0,,0.23,23.0
2015-07-27,87,23.0,,0.23,20.01
2015-07-28,71,23.0,,0.23,16.330000000000002
2015-07-29,78,23.0,,0.23,17.94
2015-07-30,36,23.0,,0.23,8.280000000000001
2015-07-31,82,23.0,,0.23,18.86
2015-08-01,44,23.0,False,0.23,10.120000000000001
